month,day,hour,temp,kW
7,5,4,75.9,102.01
7,5,5,75.9,101.6625
7,5,6,75.9,101.6325
7,5,7,75.9,102.0275
7,5,8,77,105.02
7,5,9,78.1,106.4825
7,5,10,78.1,110.285
7,5,11,80.1,131.75
7,5,12,82,144.17
7,5,13,82.45,147.1175
7,5,14,82.9,147.7425
7,5,15,82.9,144.8875
7,5,16,84,144.895
7,5,17,84,145.135
7,5,18,82.9,144.1025
7,5,19,75.45,133.5825
7,5,20,74.25,106.8825
7,5,21,73.9,106.165
7,5,22,75,104.88
7,5,23,75,103.1525
7,5,24,75,105.3225
7,6,1,75,104.58
7,6,2,75,103.3775
7,6,3,75,102.8675
7,6,4,75,102.1225
7,6,5,73.9,101.935
7,6,6,74.63,102.0325
7,6,7,73.9,103.835
7,6,8,74.45,104.665
7,6,9,75.07,137.115
7,6,10,75.05,142.0375
7,6,11,75.73,128.34
7,6,12,76.18,151.0375
7,6,13,77.55,150.195
7,6,14,78.24,149.4475
7,6,15,81,148.4625
7,6,16,79,147.0575
7,6,17,80.1,147.2625
7,6,18,79.55,143.255
7,6,19,78.55,121.7475
7,6,20,77.73,105.4575
7,6,21,77,104.4625
7,6,22,76.27,104.715
7,6,23,75.6,104.13
7,6,24,75.2,104.3175
7,7,1,75.1,103.1475
7,7,2,75,102.6625
7,7,3,75.9,102.72
7,7,4,75.9,101.8475
7,7,5,75.05,101.455
7,7,6,75,102.005
7,7,7,75,103.3575
7,7,8,75.9,117.1425
7,7,9,78.45,141.4375
7,7,10,79,143.7775
7,7,11,81,143.235
7,7,12,81,142.055
7,7,13,83.9,142.18
7,7,14,87.1,144.0625
7,7,15,89.1,144.1525
7,7,16,90,143.1525
7,7,17,90,125.135
7,7,18,90,108.04
7,7,19,89.1,108.62
7,7,20,88,108.0675
7,7,21,78.1,107.3475
7,7,22,77,103.2475
7,7,23,75.9,100.5725
7,7,24,75,100.32
7,8,1,73.9,99.835
7,8,2,75.9,98.94
7,8,3,73,98.195
7,8,4,72,98.63
7,8,5,72,98.28
7,8,6,73,98.4025
7,8,7,75,97.965
7,8,8,78.1,99.4725
7,8,9,78.1,99.665
7,8,10,82,100.88
7,8,11,84.9,101.5775
7,8,12,87.1,102.2675
7,8,13,86,103.2825
7,8,14,87.1,103.865
7,8,15,88,103.575
7,8,16,90,102.9925
7,8,17,89.1,103.0725
7,8,18,88,102.9775
7,8,19,88,101.3025
7,8,20,87,101.29
7,8,21,79,99.795
7,8,22,77,98.5975
7,8,23,75,97.8775
7,8,24,75,97.4225
7,9,1,75,97.01
7,9,2,72,96.6625
7,9,3,71.1,96.55
7,9,4,71.1,96.515
7,9,5,71.1,96.2
7,9,6,70,96.0725
7,9,7,70,95.4725
7,9,8,73.9,95.63
7,9,9,75,96.5525
7,9,10,78.1,96.795
7,9,11,80.1,97.145
7,9,12,81,96.3425
7,9,13,82.9,96.4925
7,9,14,82.9,96.2075
7,9,15,84,96.745
7,9,16,86,96.605
7,9,17,84.9,96.95
7,9,18,84.9,97.2575
7,9,19,84,97.9325
7,9,20,82.9,97.6225
7,9,21,80.1,97.9225
7,9,22,79,96.8525
7,9,23,78.1,96.7
7,9,24,75.9,96.2625
7,10,1,75.9,97.37
7,10,2,75,97.055
7,10,3,75,96.9975
7,10,4,73.9,97.005
7,10,5,73,96.395
7,10,6,73,98.26
7,10,7,73.45,98.775
7,10,8,75,114.645
7,10,9,76.63,136.6825
7,10,10,79,139.975
7,10,11,81,142.325
7,10,12,84,144.985
7,10,13,87.1,143.7975
7,10,14,88,145.69
7,10,15,87.1,146.55
7,10,16,90,146.055
7,10,17,88,122.01
7,10,18,88,111.23
7,10,19,87.1,109.885
7,10,20,86,109.21
7,10,21,84,106.5075
7,10,22,82.9,105.8175
7,10,23,82,104.6275
7,10,24,82,105.14
7,11,1,82,91.595
7,11,2,80.1,71.9225
7,11,3,78.1,71.265
7,11,4,77,70.2975
7,11,5,75,93.405
7,11,6,75.9,110.6175
7,11,7,75.9,106.4875
7,11,8,78.1,107.7
7,11,9,81,142.53
7,11,10,82.9,148.82
7,11,11,84.9,151.0325
7,11,12,84.9,150.43
7,11,13,84.9,151.37
7,11,14,84.9,151.635
7,11,15,89.1,151.7525
7,11,16,91,147.645
7,11,17,91.9,112.37
7,11,18,90,114.6
7,11,19,89.1,112.29
7,11,20,87.1,111.12
7,11,21,86,109.655
7,11,22,82.9,108.6375
7,11,23,82,108.2425
7,11,24,81,109.115
7,12,1,81,108.8175
7,12,2,80.1,107.72
7,12,3,80.1,106.5225
7,12,4,79,105.615
7,12,5,78.1,105.0775
7,12,6,78.1,104.8325
7,12,7,79,104.885
7,12,8,82.9,127.36
7,12,9,84.9,139.9475
7,12,10,88,146.4075
7,12,11,91,147.3075
7,12,12,89.1,149.1725
7,12,13,93,148.035
7,12,14,91.9,149.2325
7,12,15,93,149.665
7,12,16,93,149.0625
7,12,17,93.9,149.185
7,12,18,93.9,147.3575
7,12,19,93,143.7075
7,12,20,91.9,140.5725
7,12,21,90,140.3775
7,12,22,84.9,140.975
7,12,23,84,139.06
7,12,24,82.9,141.4975
7,13,1,82.9,139.1175
7,13,2,82.9,138.905
7,13,3,81,138.5525
7,13,4,81,137.275
7,13,5,80.1,135.1075
7,13,6,79,133.2425
7,13,7,80.1,133.735
7,13,8,82,135.555
7,13,9,84,139.195
7,13,10,87.1,144.7675
7,13,11,89.1,147.0275
7,13,12,93.9,146.375
7,13,13,93,146.91
7,13,14,95,148.715
7,13,15,95,149.04
7,13,16,93.9,148.175
7,13,17,93.9,150.8125
7,13,18,95,154.0975
7,13,19,93.9,136.5475
7,13,20,91.9,113.855
7,13,21,90,116.3225
7,13,22,89.1,113.6825
7,13,23,87.1,111.275
7,13,24,84.9,111.525
7,14,1,86,109.87
7,14,2,84.9,109.2725
7,14,3,82.9,109.2475
7,14,4,81,108.36
7,14,5,80.1,109.5125
7,14,6,79,110.57
7,14,7,79,111.9725
7,14,8,81,114.995
7,14,9,82.9,130.6125
7,14,10,86,157.415
7,14,11,89.1,156.355
7,14,12,90,155.81
7,14,13,91.9,155.9025
7,14,14,97,156.3175
7,14,15,93.9,156.735
7,14,16,93.9,156.8825
7,14,17,83.88,131.2775
7,14,18,74.34,118.69
7,14,19,76.45,114.69
7,14,20,77,112.845
7,14,21,77,111.88
7,14,22,75.9,109.685
7,14,23,77,110.2425
7,14,24,75.9,109.02
7,15,1,77,109.655
7,15,2,75.9,109.395
7,15,3,75.9,110.0825
7,15,4,75.9,109.5475
7,15,5,75.9,109.2225
7,15,6,75.9,109.2225
7,15,7,77,109.215
7,15,8,79,108.7375
7,15,9,80.1,107.2225
7,15,10,82.9,107.985
7,15,11,82.9,108.0475
7,15,12,86,108.3575
7,15,13,88,107.46
7,15,14,88,107.7475
7,15,15,88,106.2475
7,15,16,89.1,105.8225
7,15,17,88,106.59
7,15,18,88,105.89
7,15,19,87.1,105.875
7,15,20,84.9,104.6875
7,15,21,82.9,104.7225
7,15,22,81,103.2775
7,15,23,80.1,102.5725
7,15,24,79,101.095
7,16,1,77,101.525
7,16,2,75.9,100.555
7,16,3,75,100.1175
7,16,4,72,98.67
7,16,5,73,99.7225
7,16,6,71.1,99.8175
7,16,7,73,99.7325
7,16,8,75.9,99.555
7,16,9,78.1,99.66
7,16,10,80.1,100.885
7,16,11,82,99.6925
7,16,12,84,100.9425
7,16,13,84.9,101.615
7,16,14,84.9,102.715
7,16,15,86,102.0525
7,16,16,89.1,102.865
7,16,17,88,102.9025
7,16,18,88,103.54
7,16,19,87.1,104.12
7,16,20,84.9,103.47
7,16,21,82,104.725
7,16,22,81,104.81
7,16,23,80.1,105.15
7,16,24,80.1,104.74
7,17,1,79,104.6825
7,17,2,79,104.4975
7,17,3,77,105.2525
7,17,4,77,104.85
7,17,5,77,105.5525
7,17,6,75.9,105.6675
7,17,7,77,106.505
7,17,8,77.55,109.5375
7,17,9,79,139.08
7,17,10,82,151.385
7,17,11,84.9,151.885
7,17,12,87.1,152.9125
7,17,13,87.1,153.4225
7,17,14,87.1,154.0875
7,17,15,87.55,152.2525
7,17,16,89.55,154.185
7,17,17,90,126.305
7,17,18,87.1,115.23
7,17,19,86,113.4575
7,17,20,82.9,111.92
7,17,21,84.23,111.525
7,17,22,81,110.3775
7,17,23,80.1,109.4
7,17,24,80.1,110.7975
7,18,1,79,110
7,18,2,79,110.1225
7,18,3,78.1,111.0225
7,18,4,78.1,109.7675
7,18,5,78.1,109.6325
7,18,6,78.1,108.675
7,18,7,77,107.5375
7,18,8,80.1,115.145
7,18,9,81,151.615
7,18,10,82.9,151.36
7,18,11,84.9,153.69
7,18,12,88,154.01
7,18,13,90,155.33
7,18,14,90,155.735
7,18,15,91,157.3825
7,18,16,91,156.13
7,18,17,91,154.805
7,18,18,84,153.225
7,18,19,82.9,144.525
7,18,20,82.9,106.3725
7,18,21,82.9,109.335
7,18,22,82.9,110.76
7,18,23,82,111.2925
7,18,24,81,111.6975
7,19,1,81,111.69
7,19,2,80.1,111.545
7,19,3,79,111.095
7,19,4,79,110.1675
7,19,5,78.1,109.385
7,19,6,77,110.035
7,19,7,78.1,110.65
7,19,8,81,112.6525
7,19,9,82,149.79
7,19,10,84.9,152.775
7,19,11,88,153.0625
7,19,12,91,152.37
7,19,13,91.9,147.44
7,19,14,93,147.98
7,19,15,91,148.2325
7,19,16,93.9,148.32
7,19,17,96.1,149.33
7,19,18,95,147.4975
7,19,19,93,144.8975
7,19,20,91,144.25
7,19,21,89.1,143.2125
7,19,22,86,142.915
7,19,23,84.9,143.315
7,19,24,84,143.66
7,20,1,82.9,143.245
7,20,2,82,143.1975
7,20,3,81,142.375
7,20,4,81,140.6875
7,20,5,80.1,139.7375
7,20,6,79,139.76
7,20,7,81,138.7425
7,20,8,82.9,138.87
7,20,9,87.1,142.2625
7,20,10,91,146.275
7,20,11,91.9,149.775
7,20,12,93.9,152.165
7,20,13,95,153.1425
7,20,14,97,153.8275
7,20,15,96.1,153.0575
7,20,16,96.1,150.835
7,20,17,97,150.05
7,20,18,97,132.2575
7,20,19,95,150.1025
7,20,20,91,142.19
7,20,21,89.1,142.48
7,20,22,88,142.15
7,20,23,87.1,144.8025
7,20,24,86,147.2875
7,21,1,84.9,141.965
7,21,2,86,138.77
7,21,3,84.9,138.3425
7,21,4,86,137.205
7,21,5,84,135.215
7,21,6,82,134.49
7,21,7,84,133.24
7,21,8,86,135.6625
7,21,9,88,139.6825
7,21,10,89.1,145.12
7,21,11,91.9,147.095
7,21,12,91,148.705
7,21,13,91.9,149.0975
7,21,14,93,149.98
7,21,15,93,150.5275
7,21,16,95,151.68
7,21,17,96.1,150.96
7,21,18,93.9,140.255
7,21,19,93,113.49
7,21,20,91,89.8375
7,21,21,90,81.6325
7,21,22,90,116.045
7,21,23,88,104.175
7,21,24,87.1,115.835
7,22,1,84,116.1325
7,22,2,82.9,111.855
7,22,3,82,110.79
7,22,4,81,109.735
7,22,5,81,109.335
7,22,6,80.1,108.5825
7,22,7,80.1,108.3575
7,22,8,81,108.32
7,22,9,84,109.575
7,22,10,86,111.2125
7,22,11,89.1,111.9375
7,22,12,91.9,113.115
7,22,13,93,112.755
7,22,14,93.9,113.335
7,22,15,83.05,112.545
7,22,16,75.98,109.4175
7,22,17,82,108.4125
7,22,18,82.2,108.7775
7,22,19,75.9,108.2675
7,22,20,77,105.84
7,22,21,75.9,106.17
7,22,22,75.76,105.155
7,22,23,75.48,105.3675
7,22,24,75.1,105.6575
7,23,1,75,104.9425
7,23,2,75.45,105.05
7,23,3,75.9,104.9525
7,23,4,75,104.895
7,23,5,75,104.99
7,23,6,75,104.2675
7,23,7,75.9,104.62
7,23,8,77,104.0925
7,23,9,80.1,104.505
7,23,10,82,106.2175
7,23,11,84.9,106.8275
7,23,12,88,107.9525
7,23,13,89.1,108.1925
7,23,14,81.95,109.2175
7,23,15,78.22,109.15
7,23,16,79.73,112.3
7,23,17,82,109.8225
7,23,18,84,109.9475
7,23,19,76.03,108.9975
7,23,20,74.93,105.13
7,23,21,78.1,104.7675
7,23,22,77,104.485
7,23,23,78.45,106.68
7,23,24,76.59,108.925
7,24,1,75.9,105.1775
7,24,2,74.45,105.0975
7,24,3,77,104.975
7,24,4,75.9,104.495
7,24,5,75.9,104.28
7,24,6,78.1,103.29
7,24,7,77,103.9125
7,24,8,78.1,108.93
7,24,9,81,149.1125
7,24,10,82,143.62
7,24,11,84.9,145.565
7,24,12,86,153.0075
7,24,13,87.1,151.12
7,24,14,90,152.1125
7,24,15,89.1,150.78
7,24,16,90,148.14
7,24,17,88,120.635
7,24,18,84.9,108.205
7,24,19,84.9,106.655
7,24,20,84.9,106.405
7,24,21,84.9,106.9525
7,24,22,84.9,106.9775
7,24,23,82.9,105.6525
7,24,24,81,104.035
7,25,1,79,100.9025
7,25,2,79,99.5525
7,25,3,77,97.5675
7,25,4,75,95.92
7,25,5,73,93.64
7,25,6,72,93.1275
7,25,7,71.1,92.9625
7,25,8,72,92.9475
7,25,9,73.9,96.83
7,25,10,75.9,111.8375
7,25,11,78.1,143.4775
7,25,12,78.1,137.83
7,25,13,79,140.0875
7,25,14,81,137.4025
7,25,15,79,140.205
7,25,16,80.1,141.66
7,25,17,82,141.33
7,25,18,80.1,139.66
7,25,19,80.1,136.185
7,25,20,78.1,132.88
7,25,21,77,131.0175
7,25,22,75,128.155
7,25,23,75,126.625
7,25,24,73.9,127.6425
7,26,1,73.9,127.825
7,26,2,73,126.9625
7,26,3,72,125.8025
7,26,4,71.1,124.6125
7,26,5,69.1,123.64
7,26,6,69.1,123.685
7,26,7,70,122.94
7,26,8,72,89.7275
7,26,9,75,96.4325
7,26,10,77,102.005
7,26,11,78.1,103.03
7,26,12,81,105.1475
7,26,13,82.9,105.8925
7,26,14,82.9,106.7925
7,26,15,82.9,107.5225
7,26,16,84.9,107.19
7,26,17,84,106.86
7,26,18,84.9,105.3525
7,26,19,84,102.0425
7,26,20,81,101.245
7,26,21,79,100.01
7,26,22,77,99.2325
7,26,23,75.9,99.2275
7,26,24,75,99.9725
7,27,1,73.9,98.9275
7,27,2,73.9,98.2275
7,27,3,73.9,97.5175
7,27,4,73.9,96.5875
7,27,5,73,95.8025
7,27,6,73,95.5225
7,27,7,73,96.4475
7,27,8,73.9,97.62
7,27,9,75.9,101.4875
7,27,10,77,105.605
7,27,11,78.55,106.515
7,27,12,82,109.12
7,27,13,82.65,110.7825
7,27,14,82.9,111.9125
7,27,15,84.45,112.195
7,27,16,84,114.0075
7,27,17,84.97,114.1725
7,27,18,84,113.845
7,27,19,84,111.7125
7,27,20,82.9,112.5575
7,27,21,82.9,110.41
7,27,22,82.45,108.3175
7,27,23,81,106.055
7,27,24,80.1,107.055
7,28,1,79,106.0175
7,28,2,79,104.8975
7,28,3,79,104.84
7,28,4,77,102.605
7,28,5,77,100.97
7,28,6,75.9,100.36
7,28,7,75.9,101.605
7,28,8,78.1,102.55
7,28,9,78.55,104.36
7,28,10,79.37,108.515
7,28,11,81,110.1775
7,28,12,80.07,111.375
7,28,13,77.22,111.7025
7,28,14,76.63,111.0825
7,28,15,75.5,110.2075
7,28,16,74.1,109.94
7,28,17,73.3,110.29
7,28,18,72.98,105.915
7,28,19,72.67,102.7425
7,28,20,73.3,100.9225
7,28,21,73.9,99.49
7,28,22,72.64,99.4775
7,28,23,72.33,97.71
7,28,24,73,96.8475
7,29,1,72.43,96.615
7,29,2,71.1,95.715
7,29,3,71.55,94.4175
7,29,4,71.1,96.7325
7,29,5,71.45,97.8025
7,29,6,71.8,98.275
7,29,7,72,97.0625
7,29,8,72,97.2475
7,29,9,70.9,97.4625
7,29,10,72.95,98.3825
7,29,11,73.23,97.65
7,29,12,73,97.0575
7,29,13,72,97.1975
7,29,14,69.28,96.235
7,29,15,73.9,97.095
7,29,16,73,97.645
7,29,17,75,97.51
7,29,18,77,97.07
7,29,19,75,94.59
7,29,20,75,94.2375
7,29,21,73.9,93.2925
7,29,22,73,92.8775
7,29,23,72,92.9775
7,29,24,70,91.775
7,30,1,69.1,91.285
7,30,2,66.9,90.385
7,30,3,66,90.2925
7,30,4,64.9,90.7175
7,30,5,64.9,90.535
7,30,6,63,89.8725
7,30,7,64,90.365
7,30,8,66.9,89.94
7,30,9,71.1,90.57
7,30,10,73.9,91.5075
7,30,11,77,92.47
7,30,12,78.1,92.745
7,30,13,80.1,92.9
7,30,14,81,93.13
7,30,15,82.9,94.3575
7,30,16,82.9,94.265
7,30,17,82.9,95.3
7,30,18,82.9,95.175
7,30,19,82,95.7625
7,30,20,80.1,95.6325
7,30,21,75.9,95.53
7,30,22,75,94.805
7,30,23,73.9,94.1275
7,30,24,72,94.05
7,31,1,70,92.865
7,31,2,69.1,93.0775
7,31,3,66.9,92.07
7,31,4,68,93.095
7,31,5,66.9,92.535
7,31,6,66.9,92.34
7,31,7,68,92.4725
7,31,8,71.1,94.1575
7,31,9,75.9,97.2475
7,31,10,77,102.4025
7,31,11,82.9,104.8775
7,31,12,84,106.6525
7,31,13,86,106.8725
7,31,14,88,107.7275
7,31,15,87.1,108.5625
7,31,16,91,108.72
7,31,17,88,108.5025
7,31,18,88,108.1525
7,31,19,88,104.3
7,31,20,82.9,103.05
7,31,21,80.1,102.5
7,31,22,78.1,102.215
7,31,23,77,100.035
7,31,24,75.9,99.6425
8,1,1,75,99.125
8,1,2,73.9,98.205
8,1,3,73,98.685
8,1,4,73,97.695
8,1,5,71.1,98.1275
8,1,6,72,97.185
8,1,7,73,98.2475
8,1,8,75.9,97.515
8,1,9,80.1,98.9125
8,1,10,82,103.61
8,1,11,86,107.8675
8,1,12,87.1,111.67
8,1,13,86,112.3325
8,1,14,90,113.8575
8,1,15,88,112.9125
8,1,16,88,113.0025
8,1,17,87.1,112.34
8,1,18,82,110.7675
8,1,19,79.37,107.09
8,1,20,78.1,104.2025
8,1,21,79,103.44
8,1,22,78.1,103.565
8,1,23,78.1,103.7825
8,1,24,78.1,103.7775
8,2,1,78.1,102.58
8,2,2,77,102.545
8,2,3,75.9,101.715
8,2,4,75.9,101.2175
8,2,5,75.9,100.0775
8,2,6,73.9,100.95
8,2,7,73.9,100.965
8,2,8,75.9,104.12
8,2,9,77,105.515
8,2,10,81,109.085
8,2,11,82.9,112.27
8,2,12,84.9,112.975
8,2,13,87.1,135.4075
8,2,14,88,97.1625
8,2,15,88,80.71
8,2,16,90,84.975
8,2,17,89.1,117.455
8,2,18,87.1,116
8,2,19,86,113.4875
8,2,20,80.1,110.1375
8,2,21,79,108.11
8,2,22,78.1,105.6875
8,2,23,78.1,103.76
8,2,24,77,104.025
8,3,1,75.9,104.815
8,3,2,75,104.3625
8,3,3,75,103.895
8,3,4,75,102.0475
8,3,5,73,101.8475
8,3,6,73,101.4425
8,3,7,73,101.38
8,3,8,73.9,102.215
8,3,9,77,106.9375
8,3,10,80.1,109.77
8,3,11,84,113.8275
8,3,12,86,113.1925
8,3,13,87.1,113.1325
8,3,14,88,142.41
8,3,15,89.1,156.015
8,3,16,89.1,154.475
8,3,17,88,153.7875
8,3,18,87.1,94.5625
8,3,19,76.7,75.895
8,3,20,73.95,76.3675
8,3,21,74.45,76.025
8,3,22,75,74.7575
8,3,23,75,73.245
8,3,24,75,72.9525
8,4,1,75.9,72.765
8,4,2,77,72.7875
8,4,3,75.9,72.49
8,4,4,75.9,72.025
8,4,5,75,71.7275
8,4,6,75,71.545
8,4,7,75,80.205
8,4,8,75.9,148.315
8,4,9,78.1,150.3675
8,4,10,80.1,124.2125
8,4,11,82,150.03
8,4,12,84.9,149.9225
8,4,13,88,150.8475
8,4,14,89.1,149.22
8,4,15,89.1,146.4475
8,4,16,89.1,147.63
8,4,17,88,148.375
8,4,18,87.1,123.5275
8,4,19,84.9,103.535
8,4,20,82.9,104.9425
8,4,21,81,103.2325
8,4,22,80.1,102.77
8,4,23,79,102.0175
8,4,24,79,102.62
8,5,1,79,101.79
8,5,2,79,102.0325
8,5,3,79,100.67
8,5,4,78.1,100.8425
8,5,5,77,100.29
8,5,6,75.9,99.2775
8,5,7,75,97.455
8,5,8,73.9,97.4825
8,5,9,75,96.5925
8,5,10,75,94.965
8,5,11,75,93.41
8,5,12,75.9,93.3575
8,5,13,78.1,93.695
8,5,14,75.9,93.7225
8,5,15,80.1,93.2975
8,5,16,81,93.51
8,5,17,80.1,93.3125
8,5,18,79.55,94.6975
8,5,19,78.1,94.6525
8,5,20,77,94.0925
8,5,21,75,93.5275
8,5,22,75,91.74
8,5,23,73,91.1325
8,5,24,73,91.5025
8,6,1,71.1,90.5925
8,6,2,71.1,89.8475
8,6,3,70,89.3325
8,6,4,66.9,88.785
8,6,5,68,89.3475
8,6,6,68,89.405
8,6,7,70,88.9725
8,6,8,71.1,88.995
8,6,9,72,89.01
8,6,10,73.9,90.17
8,6,11,75.9,90.0175
8,6,12,78.1,90.8425
8,6,13,80.1,92.2825
8,6,14,81,92.68
8,6,15,81,94.0625
8,6,16,81,95.615
8,6,17,81,94.915
8,6,18,81,94.8575
8,6,19,80.1,94.7825
8,6,20,79,94.66
8,6,21,78.1,95.3575
8,6,22,75.9,95.8925
8,6,23,75.9,95.0125
8,6,24,75.9,95.3275
8,7,1,75.9,93.9275
8,7,2,73.9,93.765
8,7,3,72,93.32
8,7,4,71.1,92.25
8,7,5,71.1,91.4675
8,7,6,71.1,92.63
8,7,7,72,93.255
8,7,8,70.66,94.7825
8,7,9,71.1,96.88
8,7,10,72,100.025
8,7,11,72,103.86
8,7,12,72,105.2575
8,7,13,72,105.9875
8,7,14,72,107.7025
8,7,15,71.96,108.665
8,7,16,72.68,108.7225
8,7,17,73,106.7075
8,7,18,73.9,104.255
8,7,19,72.98,99.7525
8,7,20,72.17,98.3975
8,7,21,73,97.3525
8,7,22,73,95.1925
8,7,23,73,94.4225
8,7,24,72.33,95.9575
8,8,1,72,95.11
8,8,2,72,93.995
8,8,3,72,94.27
8,8,4,71.1,92.785
8,8,5,70,91.3725
8,8,6,70,92.13
8,8,7,70,91.5425
8,8,8,70,93.6925
8,8,9,70,94.1825
8,8,10,73,96.655
8,8,11,73.9,98.275
8,8,12,75,98.8475
8,8,13,75.9,101.0675
8,8,14,78.1,101.4475
8,8,15,79,100.4825
8,8,16,79,99.695
8,8,17,79,98.775
8,8,18,81,98.72
8,8,19,79,95.345
8,8,20,78.1,93.275
8,8,21,75.9,91.8625
8,8,22,73,91.7175
8,8,23,72,90.155
8,8,24,72,92.0075
8,9,1,70,91.385
8,9,2,70,90.3375
8,9,3,71.1,90.98
8,9,4,68,89.005
8,9,5,66,88.16
8,9,6,64.9,87.425
8,9,7,66,87.3975
8,9,8,69.1,89.9775
8,9,9,73,72.14
8,9,10,75.9,68.215
8,9,11,79,69.0425
8,9,12,82,98.6575
8,9,13,82.9,103.215
8,9,14,82.9,118.615
8,9,15,84.9,101.4325
8,9,16,84.9,100.5375
8,9,17,82.9,100.51
8,9,18,82,99.9675
8,9,19,81,98.0575
8,9,20,79,95.2375
8,9,21,77,92.5725
8,9,22,75.9,92.3625
8,9,23,73.9,91.43
8,9,24,73.9,91.9375
8,10,1,73,91.665
8,10,2,70,91.03
8,10,3,71.1,91.9275
8,10,4,69.1,90.675
8,10,5,69.1,90.5775
8,10,6,68,90.485
8,10,7,70,91.52
8,10,8,72,92.5825
8,10,9,75.9,94.305
8,10,10,80.1,99.2025
8,10,11,80.1,102.515
8,10,12,82,103.1025
8,10,13,82.9,104.135
8,10,14,82.9,105.595
8,10,15,82.9,106.68
8,10,16,82,104.02
8,10,17,81,104.4525
8,10,18,81,101.9325
8,10,19,79,97.55
8,10,20,79,96.44
8,10,21,77,93.995
8,10,22,75,93.9775
8,10,23,73.9,93.4275
8,10,24,73.9,93.63
8,11,1,73,93.055
8,11,2,72,93.2175
8,11,3,71.1,93.3875
8,11,4,72,92.915
8,11,5,71.1,92.3425
8,11,6,72,92.3725
8,11,7,72.5,92.015
8,11,8,73,93.4775
8,11,9,73,95.2725
8,11,10,73.9,98.99
8,11,11,75,100.61
8,11,12,75.9,102.085
8,11,13,78.1,105.4475
8,11,14,80.1,107.3975
8,11,15,81,107.8825
8,11,16,82.9,107.72
8,11,17,82,106.2625
8,11,18,81,104.9625
8,11,19,80.1,102.72
8,11,20,77.3,103.05
8,11,21,74.34,102.965
8,11,22,73.9,101.9025
8,11,23,73.45,100.14
8,11,24,73,97.68
8,12,1,73.45,97.4125
8,12,2,73.36,97.015
8,12,3,73,96.5125
8,12,4,73,96.1675
8,12,5,73,96.2175
8,12,6,73,95.745
8,12,7,73.6,95.9425
8,12,8,73.9,95.905
8,12,9,73.9,96.9325
8,12,10,75,97.135
8,12,11,76.63,97.635
8,12,12,79,98.1675
8,12,13,80.1,99.5425
8,12,14,81.67,101.5325
8,12,15,82.9,102.015
8,12,16,82.9,101.2075
8,12,17,84.9,100.7
8,12,18,84,101.0225
8,12,19,82.9,100.86
8,12,20,80.7,100.785
8,12,21,72.83,99.2325
8,12,22,72.5,97.055
8,12,23,72.5,97.1425
8,12,24,73,97.2175
8,13,1,73,95.745
8,13,2,73.13,95.4625
8,13,3,73,95.035
8,13,4,73,94.27
8,13,5,72,93.7925
8,13,6,70,93.0525
8,13,7,70,91.48
8,13,8,71.1,90.885
8,13,9,73,90.955
8,13,10,75,91.42
8,13,11,78.1,91.735
8,13,12,80.1,92.03
8,13,13,82,93.5725
8,13,14,82.9,93.8925
8,13,15,84,94.0675
8,13,16,84.9,94.6675
8,13,17,84.9,95.1475
8,13,18,82.9,94.3425
8,13,19,82.9,93.2925
8,13,20,81,93.14
8,13,21,77,93.5825
8,13,22,75.9,93.8025
8,13,23,77,93.285
8,13,24,75,92.4475
8,14,1,73.9,92.0075
8,14,2,73.9,91.115
8,14,3,73,91.025
8,14,4,73,90.7325
8,14,5,72,90.98
8,14,6,71.1,91.5825
8,14,7,71.1,90.885
8,14,8,73,92.2975
8,14,9,77,96.015
8,14,10,77,100.92
8,14,11,78.1,103.8
8,14,12,78.1,105.2275
8,14,13,79,104.53
8,14,14,80.1,105.2125
8,14,15,79,105.235
8,14,16,78.1,104.6325
8,14,17,78.1,104.66
8,14,18,78.1,102.59
8,14,19,78.1,100.19
8,14,20,77,97.69
8,14,21,77,96.735
8,14,22,77,95.515
8,14,23,75.9,95.575
8,14,24,77,94.9625
8,15,1,75.9,94.2575
8,15,2,75.9,94.1075
8,15,3,75.9,94.09
8,15,4,75,94.655
8,15,5,75,95.1475
8,15,6,75,94.385
8,15,7,75,94.785
8,15,8,75,97.37
8,15,9,75.9,99.395
8,15,10,75.9,105.38
8,15,11,76.73,107.6025
8,15,12,77,110.415
8,15,13,77.67,111.415
8,15,14,79.22,111.425
8,15,15,80.1,112.0675
8,15,16,79,110.5175
8,15,17,80.1,109.6975
8,15,18,80.4,108.7325
8,15,19,82,105.8125
8,15,20,79,104.2225
8,15,21,79,103.5025
8,15,22,78.4,102.5375
8,15,23,77,100.695
8,15,24,76.33,100.1925
8,16,1,75,98.355
8,16,2,75,97.63
8,16,3,73.45,97.2975
8,16,4,73,95.725
8,16,5,73,95.5375
8,16,6,73.45,94.945
8,16,7,73,95.23
8,16,8,74.45,97.695
8,16,9,76.27,99.3025
8,16,10,78.1,103.785
8,16,11,81,106.7625
8,16,12,84.9,109.84
8,16,13,88,112.08
8,16,14,89.1,112.345
8,16,15,91,111.7425
8,16,16,91,110.895
8,16,17,90,109.6225
8,16,18,88,107.44
8,16,19,87.1,105.43
8,16,20,86,103.795
8,16,21,84.9,102.67
8,16,22,82,102.0375
8,16,23,82.9,102.4325
8,16,24,81,103.0575
8,17,1,81,102.8575
8,17,2,80.1,103.1925
8,17,3,79,103.2
8,17,4,78.1,101.7725
8,17,5,77,101.3025
8,17,6,77,101.02
